"age","date","code","cum.deaths","daily.deaths"
"81+",2020-09-11,"TN",674,15
"0-10",2020-09-12,"TN",4,0
"11-20",2020-09-12,"TN",1,0
"21-30",2020-09-12,"TN",19,0
"31-40",2020-09-12,"TN",35,0
"41-50",2020-09-12,"TN",92,3
"51-60",2020-09-12,"TN",207,1
"61-70",2020-09-12,"TN",404,5
"71-80",2020-09-12,"TN",610,13
"81+",2020-09-12,"TN",691,17
"0-10",2020-09-13,"TN",4,0
"11-20",2020-09-13,"TN",1,0
"21-30",2020-09-13,"TN",19,0
"31-40",2020-09-13,"TN",35,0
"41-50",2020-09-13,"TN",92,0
"51-60",2020-09-13,"TN",210,3
"61-70",2020-09-13,"TN",407,3
"71-80",2020-09-13,"TN",616,6
"81+",2020-09-13,"TN",693,2
"0-10",2020-09-14,"TN",4,0
"11-20",2020-09-14,"TN",1,0
"21-30",2020-09-14,"TN",19,0
"31-40",2020-09-14,"TN",35,0
"41-50",2020-09-14,"TN",93,1
"51-60",2020-09-14,"TN",213,3
"61-70",2020-09-14,"TN",410,3
"71-80",2020-09-14,"TN",621,5
"81+",2020-09-14,"TN",698,5
"0-10",2020-09-15,"TN",4,0
"11-20",2020-09-15,"TN",1,0
"21-30",2020-09-15,"TN",19,0
"31-40",2020-09-15,"TN",35,0
"41-50",2020-09-15,"TN",93,0
"51-60",2020-09-15,"TN",218,5
"61-70",2020-09-15,"TN",415,5
"71-80",2020-09-15,"TN",629,8
"81+",2020-09-15,"TN",710,12
"0-10",2020-09-16,"TN",4,0
"11-20",2020-09-16,"TN",1,0
"21-30",2020-09-16,"TN",19,0
"31-40",2020-09-16,"TN",36,1
"41-50",2020-09-16,"TN",93,0
"51-60",2020-09-16,"TN",220,2
"61-70",2020-09-16,"TN",420,5
"71-80",2020-09-16,"TN",638,9
"81+",2020-09-16,"TN",715,5
"0-10",2020-09-17,"TN",4,0
"11-20",2020-09-17,"TN",1,0
"21-30",2020-09-17,"TN",19,0
"31-40",2020-09-17,"TN",36,0
"41-50",2020-09-17,"TN",93,0
"51-60",2020-09-17,"TN",224,4
"61-70",2020-09-17,"TN",422,2
"71-80",2020-09-17,"TN",642,4
"81+",2020-09-17,"TN",721,6
"0-10",2020-09-18,"TN",4,0
"11-20",2020-09-18,"TN",1,0
"21-30",2020-09-18,"TN",19,0
"31-40",2020-09-18,"TN",36,0
"41-50",2020-09-18,"TN",95,2
"51-60",2020-09-18,"TN",227,3
"61-70",2020-09-18,"TN",428,6
"71-80",2020-09-18,"TN",652,10
"81+",2020-09-18,"TN",732,11
"0-10",2020-09-19,"TN",4,0
"11-20",2020-09-19,"TN",1,0
"21-30",2020-09-19,"TN",19,0
"31-40",2020-09-19,"TN",36,0
"41-50",2020-09-19,"TN",95,0
"51-60",2020-09-19,"TN",229,2
"61-70",2020-09-19,"TN",431,3
"71-80",2020-09-19,"TN",662,10
"81+",2020-09-19,"TN",737,5
"0-10",2020-09-20,"TN",4,0
"11-20",2020-09-20,"TN",1,0
"21-30",2020-09-20,"TN",19,0
"31-40",2020-09-20,"TN",36,0
"41-50",2020-09-20,"TN",95,0
"51-60",2020-09-20,"TN",229,0
"61-70",2020-09-20,"TN",432,1
"71-80",2020-09-20,"TN",663,1
"81+",2020-09-20,"TN",737,0
"0-10",2020-09-21,"TN",4,0
"11-20",2020-09-21,"TN",1,0
"21-30",2020-09-21,"TN",19,0
"31-40",2020-09-21,"TN",36,0
"41-50",2020-09-21,"TN",97,2
"51-60",2020-09-21,"TN",229,0
"61-70",2020-09-21,"TN",437,5
"71-80",2020-09-21,"TN",670,7
"81+",2020-09-21,"TN",737,0
"0-10",2020-09-22,"TN",4,0
"11-20",2020-09-22,"TN",1,0
"21-30",2020-09-22,"TN",19,0
"31-40",2020-09-22,"TN",37,1
"41-50",2020-09-22,"TN",97,0
"51-60",2020-09-22,"TN",229,0
"61-70",2020-09-22,"TN",442,5
"71-80",2020-09-22,"TN",675,5
"81+",2020-09-22,"TN",752,15
"0-10",2020-09-23,"TN",4,0
"11-20",2020-09-23,"TN",1,0
"21-30",2020-09-23,"TN",19,0
"31-40",2020-09-23,"TN",37,0
"41-50",2020-09-23,"TN",98,1
"51-60",2020-09-23,"TN",229,0
"61-70",2020-09-23,"TN",445,3
"71-80",2020-09-23,"TN",677,2
"81+",2020-09-23,"TN",760,8
"0-10",2020-09-24,"TN",4,0
"11-20",2020-09-24,"TN",1,0
"21-30",2020-09-24,"TN",19,0
"31-40",2020-09-24,"TN",37,0
"41-50",2020-09-24,"TN",98,0
"51-60",2020-09-24,"TN",234,5
"61-70",2020-09-24,"TN",455,10
"71-80",2020-09-24,"TN",684,7
"81+",2020-09-24,"TN",774,14
"0-10",2020-09-25,"TN",4,0
"11-20",2020-09-25,"TN",1,0
"21-30",2020-09-25,"TN",19,0
"31-40",2020-09-25,"TN",37,0
"41-50",2020-09-25,"TN",104,6
"51-60",2020-09-25,"TN",239,5
"61-70",2020-09-25,"TN",465,10
"71-80",2020-09-25,"TN",692,8
"81+",2020-09-25,"TN",787,13
"0-10",2020-09-26,"TN",4,0
"11-20",2020-09-26,"TN",1,0
"21-30",2020-09-26,"TN",19,0
"31-40",2020-09-26,"TN",37,0
"41-50",2020-09-26,"TN",104,0
"51-60",2020-09-26,"TN",241,2
"61-70",2020-09-26,"TN",469,4
"71-80",2020-09-26,"TN",699,7
"81+",2020-09-26,"TN",796,9
"0-10",2020-09-27,"TN",4,0
"11-20",2020-09-27,"TN",1,0
"21-30",2020-09-27,"TN",19,0
"31-40",2020-09-27,"TN",37,0
"41-50",2020-09-27,"TN",104,0
"51-60",2020-09-27,"TN",241,0
"61-70",2020-09-27,"TN",472,3
"71-80",2020-09-27,"TN",699,0
"81+",2020-09-27,"TN",796,0
"0-10",2020-09-28,"TN",4,0
"11-20",2020-09-28,"TN",1,0
"21-30",2020-09-28,"TN",19,0
"31-40",2020-09-28,"TN",37,0
"41-50",2020-09-28,"TN",104,0
"51-60",2020-09-28,"TN",244,3
"61-70",2020-09-28,"TN",474,2
"71-80",2020-09-28,"TN",704,5
"81+",2020-09-28,"TN",798,2
"0-10",2020-09-29,"TN",4,0
"11-20",2020-09-29,"TN",1,0
"21-30",2020-09-29,"TN",19,0
"31-40",2020-09-29,"TN",37,0
"41-50",2020-09-29,"TN",107,3
"51-60",2020-09-29,"TN",246,2
"61-70",2020-09-29,"TN",484,10
"71-80",2020-09-29,"TN",713,9
"81+",2020-09-29,"TN",805,7
"0-10",2020-09-30,"TN",4,0
"11-20",2020-09-30,"TN",1,0
"21-30",2020-09-30,"TN",19,0
"31-40",2020-09-30,"TN",37,0
"41-50",2020-09-30,"TN",107,0
"51-60",2020-09-30,"TN",248,2
"61-70",2020-09-30,"TN",490,6
"71-80",2020-09-30,"TN",730,17
"81+",2020-09-30,"TN",814,9
"0-10",2020-10-01,"TN",4,0
"11-20",2020-10-01,"TN",1,0
"21-30",2020-10-01,"TN",19,0
"31-40",2020-10-01,"TN",37,0
"41-50",2020-10-01,"TN",107,0
"51-60",2020-10-01,"TN",251,3
"61-70",2020-10-01,"TN",496,6
"71-80",2020-10-01,"TN",746,16
"81+",2020-10-01,"TN",835,21
"0-10",2020-10-02,"TN",4,0
"11-20",2020-10-02,"TN",1,0
"21-30",2020-10-02,"TN",19,0
"31-40",2020-10-02,"TN",37,0
"41-50",2020-10-02,"TN",107,0
"51-60",2020-10-02,"TN",253,2
"61-70",2020-10-02,"TN",500,4
"71-80",2020-10-02,"TN",750,4
"81+",2020-10-02,"TN",842,7
"0-10",2020-10-03,"TN",4,0
"11-20",2020-10-03,"TN",1,0
"21-30",2020-10-03,"TN",19,0
"31-40",2020-10-03,"TN",38,1
"41-50",2020-10-03,"TN",107,0
"51-60",2020-10-03,"TN",258,5
"61-70",2020-10-03,"TN",510,10
"71-80",2020-10-03,"TN",758,8
"81+",2020-10-03,"TN",864,22
"0-10",2020-10-04,"TN",4,0
"11-20",2020-10-04,"TN",1,0
"21-30",2020-10-04,"TN",19,0
"31-40",2020-10-04,"TN",38,0
"41-50",2020-10-04,"TN",108,1
"51-60",2020-10-04,"TN",260,2
"61-70",2020-10-04,"TN",513,3
"71-80",2020-10-04,"TN",763,5
"81+",2020-10-04,"TN",870,6
"0-10",2020-10-05,"TN",4,0
"11-20",2020-10-05,"TN",1,0
"21-30",2020-10-05,"TN",19,0
"31-40",2020-10-05,"TN",38,0
"41-50",2020-10-05,"TN",108,0
"51-60",2020-10-05,"TN",261,1
"61-70",2020-10-05,"TN",518,5
"71-80",2020-10-05,"TN",770,7
"81+",2020-10-05,"TN",877,7
"0-10",2020-10-06,"TN",4,0
"11-20",2020-10-06,"TN",1,0
"21-30",2020-10-06,"TN",19,0
"31-40",2020-10-06,"TN",38,0
"41-50",2020-10-06,"TN",108,0
"51-60",2020-10-06,"TN",264,3
"61-70",2020-10-06,"TN",520,2
"71-80",2020-10-06,"TN",778,8
"81+",2020-10-06,"TN",887,10
"0-10",2020-10-07,"TN",4,0
"11-20",2020-10-07,"TN",1,0
"21-30",2020-10-07,"TN",19,0
"31-40",2020-10-07,"TN",38,0
"41-50",2020-10-07,"TN",109,1
"51-60",2020-10-07,"TN",266,2
"61-70",2020-10-07,"TN",525,5
"71-80",2020-10-07,"TN",783,5
"81+",2020-10-07,"TN",896,9
"0-10",2020-10-08,"TN",4,0
"11-20",2020-10-08,"TN",1,0
"21-30",2020-10-08,"TN",19,0
"31-40",2020-10-08,"TN",38,0
"41-50",2020-10-08,"TN",111,2
"51-60",2020-10-08,"TN",270,4
"61-70",2020-10-08,"TN",539,14
"71-80",2020-10-08,"TN",802,19
"81+",2020-10-08,"TN",921,25
"0-10",2020-10-09,"TN",4,0
"11-20",2020-10-09,"TN",1,0
"21-30",2020-10-09,"TN",19,0
"31-40",2020-10-09,"TN",38,0
"41-50",2020-10-09,"TN",112,1
"51-60",2020-10-09,"TN",272,2
"61-70",2020-10-09,"TN",543,4
"71-80",2020-10-09,"TN",813,11
"81+",2020-10-09,"TN",930,9
"0-10",2020-10-10,"TN",4,0
"11-20",2020-10-10,"TN",1,0
"21-30",2020-10-10,"TN",19,0
"31-40",2020-10-10,"TN",39,1
"41-50",2020-10-10,"TN",112,0
"51-60",2020-10-10,"TN",276,4
"61-70",2020-10-10,"TN",546,3
"71-80",2020-10-10,"TN",820,7
"81+",2020-10-10,"TN",941,11
"0-10",2020-10-11,"TN",4,0
"11-20",2020-10-11,"TN",1,0
"21-30",2020-10-11,"TN",19,0
"31-40",2020-10-11,"TN",40,1
"41-50",2020-10-11,"TN",112,0
"51-60",2020-10-11,"TN",276,0
"61-70",2020-10-11,"TN",548,2
"71-80",2020-10-11,"TN",821,1
"81+",2020-10-11,"TN",946,5
"0-10",2020-10-12,"TN",4,0
"11-20",2020-10-12,"TN",1,0
"21-30",2020-10-12,"TN",19,0
"31-40",2020-10-12,"TN",40,0
"41-50",2020-10-12,"TN",113,1
"51-60",2020-10-12,"TN",276,0
"61-70",2020-10-12,"TN",549,1
"71-80",2020-10-12,"TN",825,4
"81+",2020-10-12,"TN",947,1
"0-10",2020-10-13,"TN",4,0
"11-20",2020-10-13,"TN",1,0
"21-30",2020-10-13,"TN",19,0
"31-40",2020-10-13,"TN",40,0
"41-50",2020-10-13,"TN",114,1
"51-60",2020-10-13,"TN",279,3
"61-70",2020-10-13,"TN",554,5
"71-80",2020-10-13,"TN",833,8
"81+",2020-10-13,"TN",953,6
"0-10",2020-10-14,"TN",4,0
"11-20",2020-10-14,"TN",1,0
"21-30",2020-10-14,"TN",19,0
"31-40",2020-10-14,"TN",41,1
"41-50",2020-10-14,"TN",115,1
"51-60",2020-10-14,"TN",285,6
"61-70",2020-10-14,"TN",557,3
"71-80",2020-10-14,"TN",841,8
"81+",2020-10-14,"TN",965,12
"0-10",2020-10-15,"TN",4,0
"11-20",2020-10-15,"TN",1,0
"21-30",2020-10-15,"TN",19,0
"31-40",2020-10-15,"TN",43,2
"41-50",2020-10-15,"TN",115,0
"51-60",2020-10-15,"TN",286,1
"61-70",2020-10-15,"TN",566,9
"71-80",2020-10-15,"TN",852,11
"81+",2020-10-15,"TN",977,12
"0-10",2020-10-16,"TN",4,0
"11-20",2020-10-16,"TN",1,0
"21-30",2020-10-16,"TN",19,0
"31-40",2020-10-16,"TN",43,0
"41-50",2020-10-16,"TN",115,0
"51-60",2020-10-16,"TN",286,0
"61-70",2020-10-16,"TN",568,2
"71-80",2020-10-16,"TN",856,4
"81+",2020-10-16,"TN",979,2
"0-10",2020-10-17,"TN",4,0
"11-20",2020-10-17,"TN",1,0
"21-30",2020-10-17,"TN",19,0
"31-40",2020-10-17,"TN",43,0
"41-50",2020-10-17,"TN",115,0
"51-60",2020-10-17,"TN",291,5
"61-70",2020-10-17,"TN",575,7
"71-80",2020-10-17,"TN",866,10
"81+",2020-10-17,"TN",989,10
"0-10",2020-10-18,"TN",4,0
"11-20",2020-10-18,"TN",1,0
"21-30",2020-10-18,"TN",19,0
"31-40",2020-10-18,"TN",43,0
"41-50",2020-10-18,"TN",115,0
"51-60",2020-10-18,"TN",291,0
"61-70",2020-10-18,"TN",579,4
"71-80",2020-10-18,"TN",868,2
"81+",2020-10-18,"TN",989,0
"0-10",2020-10-19,"TN",4,0
"11-20",2020-10-19,"TN",1,0
"21-30",2020-10-19,"TN",19,0
"31-40",2020-10-19,"TN",43,0
"41-50",2020-10-19,"TN",115,0
"51-60",2020-10-19,"TN",293,2
"61-70",2020-10-19,"TN",581,2
"71-80",2020-10-19,"TN",871,3
"81+",2020-10-19,"TN",995,6
"0-10",2020-10-20,"TN",4,0
"11-20",2020-10-20,"TN",1,0
"21-30",2020-10-20,"TN",19,0
"31-40",2020-10-20,"TN",44,1
"41-50",2020-10-20,"TN",115,0
"51-60",2020-10-20,"TN",293,0
"61-70",2020-10-20,"TN",588,7
"71-80",2020-10-20,"TN",880,9
"81+",2020-10-20,"TN",1007,12
"0-10",2020-10-21,"TN",4,0
"11-20",2020-10-21,"TN",1,0
"21-30",2020-10-21,"TN",20,1
"31-40",2020-10-21,"TN",44,0
"41-50",2020-10-21,"TN",115,0
"51-60",2020-10-21,"TN",293,0
"61-70",2020-10-21,"TN",591,3
"71-80",2020-10-21,"TN",891,11
"81+",2020-10-21,"TN",1011,4
"0-10",2020-10-22,"TN",4,0
"11-20",2020-10-22,"TN",1,0
"21-30",2020-10-22,"TN",20,0
"31-40",2020-10-22,"TN",44,0
"41-50",2020-10-22,"TN",116,1
"51-60",2020-10-22,"TN",297,4
"61-70",2020-10-22,"TN",600,9
"71-80",2020-10-22,"TN",901,10
"81+",2020-10-22,"TN",1028,17
"0-10",2020-10-23,"TN",4,0
"11-20",2020-10-23,"TN",1,0
"21-30",2020-10-23,"TN",20,0
"31-40",2020-10-23,"TN",45,1
"41-50",2020-10-23,"TN",118,2
"51-60",2020-10-23,"TN",300,3
"61-70",2020-10-23,"TN",608,8
"71-80",2020-10-23,"TN",919,18
"81+",2020-10-23,"TN",1061,33
"0-10",2020-10-24,"TN",4,0
"11-20",2020-10-24,"TN",1,0
"21-30",2020-10-24,"TN",20,0
"31-40",2020-10-24,"TN",46,1
"41-50",2020-10-24,"TN",119,1
"51-60",2020-10-24,"TN",301,1
"61-70",2020-10-24,"TN",613,5
"71-80",2020-10-24,"TN",924,5
"81+",2020-10-24,"TN",1072,11
"0-10",2020-10-25,"TN",4,0
"11-20",2020-10-25,"TN",1,0
"21-30",2020-10-25,"TN",20,0
"31-40",2020-10-25,"TN",46,0
"41-50",2020-10-25,"TN",120,1
"51-60",2020-10-25,"TN",302,1
"61-70",2020-10-25,"TN",616,3
"71-80",2020-10-25,"TN",935,11
"81+",2020-10-25,"TN",1087,15
"0-10",2020-10-26,"TN",4,0
"11-20",2020-10-26,"TN",1,0
"21-30",2020-10-26,"TN",20,0
"31-40",2020-10-26,"TN",46,0
"41-50",2020-10-26,"TN",120,0
"51-60",2020-10-26,"TN",307,5
"61-70",2020-10-26,"TN",625,9
"71-80",2020-10-26,"TN",944,9
"81+",2020-10-26,"TN",1096,9
"0-10",2020-10-27,"TN",4,0
"11-20",2020-10-27,"TN",1,0
"21-30",2020-10-27,"TN",21,1
"31-40",2020-10-27,"TN",46,0
"41-50",2020-10-27,"TN",122,2
"51-60",2020-10-27,"TN",311,4
"61-70",2020-10-27,"TN",637,12
"71-80",2020-10-27,"TN",955,11
"81+",2020-10-27,"TN",1110,14
"0-10",2020-10-28,"TN",4,0
"11-20",2020-10-28,"TN",1,0
"21-30",2020-10-28,"TN",21,0
"31-40",2020-10-28,"TN",46,0
"41-50",2020-10-28,"TN",124,2
"51-60",2020-10-28,"TN",315,4
"61-70",2020-10-28,"TN",643,6
"71-80",2020-10-28,"TN",963,8
"81+",2020-10-28,"TN",1124,14
"0-10",2020-10-29,"TN",4,0
"11-20",2020-10-29,"TN",1,0
"21-30",2020-10-29,"TN",21,0
"31-40",2020-10-29,"TN",46,0
"41-50",2020-10-29,"TN",126,2
"51-60",2020-10-29,"TN",317,2
"61-70",2020-10-29,"TN",648,5
"71-80",2020-10-29,"TN",970,7
"81+",2020-10-29,"TN",1130,6
"0-10",2020-10-30,"TN",4,0
"11-20",2020-10-30,"TN",1,0
"21-30",2020-10-30,"TN",21,0
"31-40",2020-10-30,"TN",46,0
"41-50",2020-10-30,"TN",126,0
"51-60",2020-10-30,"TN",324,7
"61-70",2020-10-30,"TN",657,9
"71-80",2020-10-30,"TN",999,29
"81+",2020-10-30,"TN",1161,31
"0-10",2020-10-31,"TN",4,0
"11-20",2020-10-31,"TN",1,0
"21-30",2020-10-31,"TN",21,0
"31-40",2020-10-31,"TN",46,0
"41-50",2020-10-31,"TN",126,0
"51-60",2020-10-31,"TN",325,1
"61-70",2020-10-31,"TN",657,0
"71-80",2020-10-31,"TN",1003,4
"81+",2020-10-31,"TN",1170,9
"0-10",2020-11-01,"TN",4,0
"11-20",2020-11-01,"TN",1,0
"21-30",2020-11-01,"TN",21,0
"31-40",2020-11-01,"TN",46,0
"41-50",2020-11-01,"TN",126,0
"51-60",2020-11-01,"TN",325,0
"61-70",2020-11-01,"TN",657,0
"71-80",2020-11-01,"TN",1003,0
"81+",2020-11-01,"TN",1170,0
"0-10",2020-11-02,"TN",4,0
"11-20",2020-11-02,"TN",1,0
"21-30",2020-11-02,"TN",22,1
"31-40",2020-11-02,"TN",47,1
"41-50",2020-11-02,"TN",127,1
"51-60",2020-11-02,"TN",329,4
"61-70",2020-11-02,"TN",657,0
"71-80",2020-11-02,"TN",1018,15
"81+",2020-11-02,"TN",1174,4
"0-10",2020-11-03,"TN",4,0
"11-20",2020-11-03,"TN",1,0
"21-30",2020-11-03,"TN",22,0
"31-40",2020-11-03,"TN",48,1
"41-50",2020-11-03,"TN",128,1
"51-60",2020-11-03,"TN",333,4
"61-70",2020-11-03,"TN",673,16
"71-80",2020-11-03,"TN",1046,28
"81+",2020-11-03,"TN",1199,25
"0-10",2020-11-04,"TN",4,0
"11-20",2020-11-04,"TN",1,0
"21-30",2020-11-04,"TN",22,0
"31-40",2020-11-04,"TN",48,0
"41-50",2020-11-04,"TN",128,0
"51-60",2020-11-04,"TN",335,2
"61-70",2020-11-04,"TN",678,5
"71-80",2020-11-04,"TN",1058,12
"81+",2020-11-04,"TN",1204,5
"0-10",2020-11-05,"TN",4,0
"11-20",2020-11-05,"TN",1,0
"21-30",2020-11-05,"TN",22,0
"31-40",2020-11-05,"TN",49,1
"41-50",2020-11-05,"TN",128,0
"51-60",2020-11-05,"TN",340,5
"61-70",2020-11-05,"TN",681,3
"71-80",2020-11-05,"TN",1068,10
"81+",2020-11-05,"TN",1215,11
"0-10",2020-11-06,"TN",4,0
"11-20",2020-11-06,"TN",1,0
"21-30",2020-11-06,"TN",22,0
"31-40",2020-11-06,"TN",49,0
"41-50",2020-11-06,"TN",128,0
"51-60",2020-11-06,"TN",346,6
"61-70",2020-11-06,"TN",684,3
"71-80",2020-11-06,"TN",1083,15
"81+",2020-11-06,"TN",1223,8
"0-10",2020-11-07,"TN",4,0
"11-20",2020-11-07,"TN",1,0
"21-30",2020-11-07,"TN",22,0
"31-40",2020-11-07,"TN",50,1
"41-50",2020-11-07,"TN",130,2
"51-60",2020-11-07,"TN",348,2
"61-70",2020-11-07,"TN",692,8
"71-80",2020-11-07,"TN",1097,14
"81+",2020-11-07,"TN",1245,22
"0-10",2020-11-08,"TN",4,0
"11-20",2020-11-08,"TN",1,0
"21-30",2020-11-08,"TN",22,0
"31-40",2020-11-08,"TN",51,1
"41-50",2020-11-08,"TN",130,0
"51-60",2020-11-08,"TN",349,1
"61-70",2020-11-08,"TN",693,1
"71-80",2020-11-08,"TN",1098,1
"81+",2020-11-08,"TN",1246,1
"0-10",2020-11-09,"TN",4,0
"11-20",2020-11-09,"TN",1,0
"21-30",2020-11-09,"TN",22,0
"31-40",2020-11-09,"TN",51,0
"41-50",2020-11-09,"TN",130,0
"51-60",2020-11-09,"TN",350,1
"61-70",2020-11-09,"TN",696,3
"71-80",2020-11-09,"TN",1102,4
"81+",2020-11-09,"TN",1253,7
"0-10",2020-11-10,"TN",4,0
"11-20",2020-11-10,"TN",1,0
"21-30",2020-11-10,"TN",22,0
"31-40",2020-11-10,"TN",52,1
"41-50",2020-11-10,"TN",132,2
"51-60",2020-11-10,"TN",354,4
"61-70",2020-11-10,"TN",708,12
"71-80",2020-11-10,"TN",1117,15
"81+",2020-11-10,"TN",1281,28
"0-10",2020-11-11,"TN",4,0
"11-20",2020-11-11,"TN",1,0
"21-30",2020-11-11,"TN",23,1
"31-40",2020-11-11,"TN",52,0
"41-50",2020-11-11,"TN",133,1
"51-60",2020-11-11,"TN",358,4
"61-70",2020-11-11,"TN",729,21
"71-80",2020-11-11,"TN",1141,24
"81+",2020-11-11,"TN",1320,39
"0-10",2020-11-12,"TN",4,0
"11-20",2020-11-12,"TN",1,0
"21-30",2020-11-12,"TN",23,0
"31-40",2020-11-12,"TN",53,1
"41-50",2020-11-12,"TN",135,2
"51-60",2020-11-12,"TN",359,1
"61-70",2020-11-12,"TN",733,4
"71-80",2020-11-12,"TN",1147,6
"81+",2020-11-12,"TN",1332,12
"0-10",2020-11-13,"TN",4,0
"11-20",2020-11-13,"TN",1,0
"21-30",2020-11-13,"TN",24,1
"31-40",2020-11-13,"TN",54,1
"41-50",2020-11-13,"TN",137,2
"51-60",2020-11-13,"TN",362,3
"61-70",2020-11-13,"TN",745,12
"71-80",2020-11-13,"TN",1162,15
"81+",2020-11-13,"TN",1362,30
"0-10",2020-11-14,"TN",4,0
"11-20",2020-11-14,"TN",1,0
"21-30",2020-11-14,"TN",25,1
"31-40",2020-11-14,"TN",54,0
"41-50",2020-11-14,"TN",138,1
"51-60",2020-11-14,"TN",367,5
"61-70",2020-11-14,"TN",750,5
"71-80",2020-11-14,"TN",1171,9
"81+",2020-11-14,"TN",1366,4
"0-10",2020-11-15,"TN",4,0
"11-20",2020-11-15,"TN",1,0
"21-30",2020-11-15,"TN",25,0
"31-40",2020-11-15,"TN",54,0
"41-50",2020-11-15,"TN",139,1
"51-60",2020-11-15,"TN",367,0
"61-70",2020-11-15,"TN",753,3
"71-80",2020-11-15,"TN",1175,4
"81+",2020-11-15,"TN",1374,8
"0-10",2020-11-16,"TN",4,0
"11-20",2020-11-16,"TN",1,0
"21-30",2020-11-16,"TN",25,0
"31-40",2020-11-16,"TN",54,0
"41-50",2020-11-16,"TN",139,0
"51-60",2020-11-16,"TN",371,4
"61-70",2020-11-16,"TN",759,6
"71-80",2020-11-16,"TN",1188,13
"81+",2020-11-16,"TN",1382,8
"0-10",2020-11-17,"TN",4,0
"11-20",2020-11-17,"TN",1,0
"21-30",2020-11-17,"TN",25,0
"31-40",2020-11-17,"TN",55,1
"41-50",2020-11-17,"TN",139,0
"51-60",2020-11-17,"TN",373,2
"61-70",2020-11-17,"TN",777,18
"71-80",2020-11-17,"TN",1207,19
"81+",2020-11-17,"TN",1414,32
"0-10",2020-11-18,"TN",4,0
"11-20",2020-11-18,"TN",2,1
"21-30",2020-11-18,"TN",25,0
"31-40",2020-11-18,"TN",56,1
"41-50",2020-11-18,"TN",140,1
"51-60",2020-11-18,"TN",377,4
"61-70",2020-11-18,"TN",784,7
"71-80",2020-11-18,"TN",1221,14
"81+",2020-11-18,"TN",1438,24
"0-10",2020-11-19,"TN",4,0
"11-20",2020-11-19,"TN",2,0
"21-30",2020-11-19,"TN",25,0
"31-40",2020-11-19,"TN",56,0
"41-50",2020-11-19,"TN",141,1
"51-60",2020-11-19,"TN",385,8
"61-70",2020-11-19,"TN",793,9
"71-80",2020-11-19,"TN",1237,16
"81+",2020-11-19,"TN",1484,46
"0-10",2020-11-20,"TN",4,0
"11-20",2020-11-20,"TN",2,0
"21-30",2020-11-20,"TN",26,1
"31-40",2020-11-20,"TN",56,0
"41-50",2020-11-20,"TN",143,2
"51-60",2020-11-20,"TN",392,7
"61-70",2020-11-20,"TN",800,7
"71-80",2020-11-20,"TN",1263,26
"81+",2020-11-20,"TN",1516,32
"0-10",2020-11-21,"TN",4,0
"11-20",2020-11-21,"TN",2,0
"21-30",2020-11-21,"TN",26,0
"31-40",2020-11-21,"TN",56,0
"41-50",2020-11-21,"TN",144,1
"51-60",2020-11-21,"TN",392,0
"61-70",2020-11-21,"TN",805,5
"71-80",2020-11-21,"TN",1264,1
"81+",2020-11-21,"TN",1518,2
"0-10",2020-11-22,"TN",4,0
"11-20",2020-11-22,"TN",2,0
"21-30",2020-11-22,"TN",26,0
"31-40",2020-11-22,"TN",56,0
"41-50",2020-11-22,"TN",146,2
"51-60",2020-11-22,"TN",395,3
"61-70",2020-11-22,"TN",813,8
"71-80",2020-11-22,"TN",1286,22
"81+",2020-11-22,"TN",1538,20
"0-10",2020-11-23,"TN",4,0
"11-20",2020-11-23,"TN",2,0
"21-30",2020-11-23,"TN",27,1
"31-40",2020-11-23,"TN",57,1
"41-50",2020-11-23,"TN",147,1
"51-60",2020-11-23,"TN",399,4
"61-70",2020-11-23,"TN",818,5
"71-80",2020-11-23,"TN",1298,12
"81+",2020-11-23,"TN",1549,11
"0-10",2020-11-24,"TN",4,0
"11-20",2020-11-24,"TN",2,0
"21-30",2020-11-24,"TN",27,0
"31-40",2020-11-24,"TN",58,1
"41-50",2020-11-24,"TN",148,1
"51-60",2020-11-24,"TN",403,4
"61-70",2020-11-24,"TN",828,10
"71-80",2020-11-24,"TN",1317,19
"81+",2020-11-24,"TN",1587,38
"0-10",2020-11-25,"TN",4,0
"11-20",2020-11-25,"TN",2,0
"21-30",2020-11-25,"TN",27,0
"31-40",2020-11-25,"TN",58,0
"41-50",2020-11-25,"TN",150,2
"51-60",2020-11-25,"TN",416,13
"61-70",2020-11-25,"TN",843,15
"71-80",2020-11-25,"TN",1339,22
"81+",2020-11-25,"TN",1626,39
"0-10",2020-11-26,"TN",4,0
"11-20",2020-11-26,"TN",2,0
"21-30",2020-11-26,"TN",28,1
"31-40",2020-11-26,"TN",58,0
"41-50",2020-11-26,"TN",153,3
"51-60",2020-11-26,"TN",419,3
"61-70",2020-11-26,"TN",854,11
"71-80",2020-11-26,"TN",1354,15
"81+",2020-11-26,"TN",1646,20
"0-10",2020-11-27,"TN",4,0
"11-20",2020-11-27,"TN",2,0
"21-30",2020-11-27,"TN",28,0
"31-40",2020-11-27,"TN",58,0
"41-50",2020-11-27,"TN",154,1
"51-60",2020-11-27,"TN",419,0
"61-70",2020-11-27,"TN",855,1
"71-80",2020-11-27,"TN",1357,3
"81+",2020-11-27,"TN",1648,2
"0-10",2020-11-28,"TN",4,0
"11-20",2020-11-28,"TN",2,0
"21-30",2020-11-28,"TN",28,0
"31-40",2020-11-28,"TN",58,0
"41-50",2020-11-28,"TN",154,0
